id,category,title,body,amenities,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_display,price_type,square_feet,address,cityname,state,latitude,longitude,source,time
5659917037,housing/rent/apartment,One BR Mopac and Enfield,"This unit is located at Mopac and Enfield, Austin, 78703, TXMonthly rental rates range from $1050 - $1350We have one - two beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1050,"$1,050.00 ",Monthly,688,,Austin,TX,30.3054,-97.7497,RentLingo,1576667647
5664597416,housing/rent/apartment,Two BR 2625 SE 21St/2039 SE Clinton/2025 SE Taggart,"This unit is located at 2625 SE 21St/2039 SE Clinton/2025 SE Taggart, Portland, 97202, ORMonthly rental rates range from $1650We have 2 beds units available for rent",,2.0,2.0,USD,No,Thumbnail,,1650,"$1,650.00 ",Monthly,1200,2625 SE 21st/2039 SE Clinton/2025 SE Taggart,Portland,OR,45.5091,-122.6449,RentLingo,1577017082
5668610780,housing/rent/apartment,Three BR 2338 Manchester Lane,"This unit is located at 2338 Manchester Lane, Lancaster, 75134, TXMonthly rental rates range from $1549We have 3 beds units available for rent Apartment features include:-- Central A / C- electric range- Overhead fans- Garage - Attached- carpeting- Garbage Disposal- Dishwasher- Balcony, Deck, Patio","Dishwasher,Garbage Disposal,Patio/Deck",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1549,"$1,549.00 ",Monthly,2010,2338 Manchester Ln,Lancaster,TX,32.5942,-96.7624,RentLingo,1577358356
5509125730,housing/rent/apartment,Welcome to eaves Seal Beach.,"Square footage: 989 sq-ft, unit number: 302. where sensible apartment living meets a sensible cost of living. Located in County, we provide Seal Beach with a few little extras, like refreshed apartments with new hard surface flooring in select homes, and newly remodeled kitchens and baths with quartz counter tops, stainless appliances, and hard surface flooring in select homes. The community itself is the best to spend your free time with easy access to an array of amenities that include a fitness facilities, resort style spa-pool, tennis and barbecue area. When it comes down to it, our apartments in Seal Beach offer more of what you hope for. Better than you bargained for. So, what are you waiting for. More units available: 0 Bd / 1 Bedrooms 405 sq. feet for $1,725/mo | one Bd / 1 Bedrooms 664 sq-ft for $2,085/mo | two Bd / 2 Bedrooms 1,020 sq-ft for $2,568/mo | two Bd / 2 Bedrooms 989 sq.","Gym,Pool,Tennis",2.0,2.0,USD,No,Yes,,2522,"$2,522.00 ",Monthly,989,,Seal Beach,CA,33.7606,-118.0806,RentDigs.com,1568774703
5664581921,housing/rent/apartment,Two BR 210 Oak Street,"This unit is located at 210 Oak Street, Big Rapids, 49307, MIMonthly rental rates range from $1000 - $1450We have two - four beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1000,"$1,000.00 ",Monthly,850,210 Oak St,Big Rapids,MI,43.7012,-85.4657,RentLingo,1577015956
5509142795,housing/rent/apartment,One BR Apartment in Azle,"we work hard to provide our residents with more than just a home. We pride ourselves on our ability to cultivate a sense of community, while offering unbeatable amenities and service. Our one, two, and three beds apartments feature premium granite counters in kitchen and bathrooms, tile backsplash in the kitchen, overhead fans in all bedrooms and living rooms, hardwood like vinyl flooring, garden tubs, spacious walk-in closets, private balconies, and so much more! Our pets allowed community is equipped with a resort-style pool, outdoor kitchen, pergolas, multiple BBQ picnic areas, dog park and fitness facilities. The best of Azle is right outside your door when you home! We are conveniently located across the from Azle High School and Creek Elementary School. We are also within 1mi of Albertsons, Wal-Mart and so much more! Whether you spend the day exploring Eagle Mountain Lake or pool, will always be happy to welcome you home! Income Requirement: Must have 3.","Gym,Parking,Pool",1.0,1.0,USD,No,Thumbnail,,975,$975.00 ,Monthly,725,,Azle,TX,32.91,-97.5572,RentDigs.com,1568775817
5668626895,housing/rent/apartment,"Studio apartment 2nd St NE, Uhland Terrace NE, Washington, DC 20002","This unit is located at second St NE, Uhland Terrace NE, Washington, DC 20002, Washington, 20002, DCMonthly rental rates range from $790 - $1090We have studio units available for rent",,,0.0,USD,No,Thumbnail,,790,$790.00 ,Monthly,101,,Washington,DC,38.9057,-76.9861,RentLingo,1577359415
5668637946,housing/rent/apartment,Studio apartment 2515 Burnet Ave.,"This unit is located at 2515 Burnet Ave., Cincinnati, 45219, OHMonthly rental rates range from $840 - $1065We have studio - 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",840,$840.00 ,Monthly,465,2515 Burnet Avenue,Cincinnati,OH,39.1679,-84.4933,RentLingo,1577360191
5668636248,housing/rent/apartment,Three BR 561 Creekside Forest,"This unit is located at 561 Creekside Forest, New Braunfels, 78130, TXMonthly rental rates range from $1550We have 3 beds units available for rent",Parking,2.5,3.0,USD,No,Thumbnail,"Cats,Dogs",1550,"$1,550.00 ",Monthly,1430,561 Creekside Forest,New Braunfels,TX,29.7398,-98.1021,RentLingo,1577360096
5642322838,housing/rent/apartment,Three BR 325 329 North Euclid St,"This unit is located at 325 329 North Euclid St, St Louis, 63108, MOMonthly rental rates range from $2167We have 3 beds units available for rent Apartment available amenities:-- Central A / C- Walk in Closets- Dishwasher- Carpet- Range / Oven- Dining area- Air conditioner- Garbage Disposal","Dishwasher,Garbage Disposal,View",2.0,3.0,USD,No,Thumbnail,,2167,"$2,167.00 ",Monthly,1500,325 329 North Euclid St,Saint Louis,MO,38.6274,-90.304,RentLingo,1575638578
5668633413,housing/rent/apartment,One BR 1400-1446 8th St. NW,"This unit is located at 1400-1446 eighth St. NW, Minot, 58703, NDMonthly rental rates range from $525 - $615We have one - two beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",525,$525.00 ,Monthly,550,1400-1446 8th St NW,Minot,ND,48.2469,-101.3017,RentLingo,1577359910
5509027294,housing/rent/apartment,Outstanding Opportunity To Live At The Flanders City Club. Single Car Garage!,"Imagine the culinary masterpieces youll create in your stunning kitchen. The contentment youll feel as you stroll the park-like grounds. Or the sense of wonder youll experience with every sunset you from your balcony. Add to that the lure of having a world of sightseeing and recreational opportunities within a few minutes and its clear: The is for you. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities. Additional Charges: Renter's insurance required. Pet restrictions: Aggressive Breeds. Parking Info: Open lot: included in lease, Connected garage: included in select units. Storage Info: Garage access from unit: included in select units. More units available: two Bd / 2 Bedrooms 927 square ft for $1,880/mo | two Bd / 2 Bedrooms 927 sq. feet for $1,830/mo | two Bd / 2 Bedrooms 927 sq.","Parking,Patio/Deck,Storage",2.0,2.0,USD,No,Thumbnail,,1475,"$1,475.00 ",Monthly,927,,Flanders,NJ,40.8511,-74.7078,RentDigs.com,1568768597
5668631854,housing/rent/apartment,One BR 12330 METRIC BLVD.,"This unit is located at 12330 METRIC BLVD., Austin, 78758, TXMonthly rental rates range from $837 - $1356We have one - two beds units available for rent","Dishwasher,Parking,Pool",1.0,1.0,USD,No,Thumbnail,,837,$837.00 ,Monthly,444,12330 Metric Boulevard,Austin,TX,30.3054,-97.7497,RentLingo,1577359784
5668622780,housing/rent/apartment,Two BR 1155 Cumulus Dr,"This unit is located at 1155 Cumulus Dr, Conway, 72034, ARMonthly rental rates range from $650We have 2 beds units available for rent Apartment features include:-- Refrigerator- Garbage Disposal- Dining area- Surface Parking- Carpet- In-Unit Laundry- Living Room- Dishwasher","Dishwasher,Garbage Disposal,Parking,Refrigerator",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",650,$650.00 ,Monthly,840,1155 Cumulus Drive,Conway,AR,35.0673,-92.3808,RentLingo,1577359136
5509097376,housing/rent/apartment,"1,345 sq. ft. - ready to move in. Washer/Dryer Hookups!","Located in Lithonia, Georgia, Creekside Corners is just fifteen miles east of Downtown Atlanta. Our tree-filled property contains a swimming pool, a car care center, a children's play area, a picnic area with BBQ grill, and a state-of-the-art fitness facilities. Creekside Corners is in a neighborhood filled with shops and restaurants, many within walkable distance. We re also convenient to Hartsfield-Jackson International Airport, Panola Mountain State Park, and Stone Mountain Park. We provide 6 floor plans so you can find the ideal one-, two-, or 3 beds for your lifestyle. Corners feature private balconies/patios, walk-in closets, washer dryer connections, and fireplaces. Let us welcome you home to Creekside Corners!today and.","Fireplace,Gated,Gym,Parking,Patio/Deck,Playground,Pool,Storage,Washer Dryer",2.0,3.0,USD,No,Yes,"Cats,Dogs",1390,"$1,390.00 ",Monthly,1345,,Lithonia,GA,33.6795,-84.1596,RentDigs.com,1568773213
5668226827,housing/rent/apartment,The Saratoga Apartments #One BR - 1K: Washin...,"The Saratoga Apartments #one Beds - 1K: Washington DC 20008. One of Connecticut Avenue's premiere luxurious apartment addresses in Northwest Washington DC, just steps from the Van Ness Metro. In addition to the fantastic NW Washington DC location, this commu... List ID: 745352452 | RealRentals.com",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",2305,"$2,305.00 ",Monthly,692,,Washington,DC,38.9348,-77.059,RealRentals,1577305290
5668639277,housing/rent/apartment,Two BR 550 New South Drive,"This unit is located at 550 New South Drive, Clarksville, 37043, TNMonthly rental rates range from $800 - $950We have 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",800,$800.00 ,Monthly,900,550 New South Dr,Clarksville,TN,36.5351,-87.3442,RentLingo,1577360301
5664568574,housing/rent/apartment,Two BR 1204-06-08 Wareham,"This unit is located at 1204-06-08 Wareham, Cincinnati, 45202, OHMonthly rental rates range from $1400We have 2 beds units available for rent Apartment available amenities:-- Fireplace- A-c- Near Hospital- Refrigerator- Water Included- Range / Oven- On-Street parking- Pet Friendly Community","Fireplace,Parking,Refrigerator",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1400,"$1,400.00 ",Monthly,1400,1204-06-08 Wareham,Cincinnati,OH,39.1679,-84.4933,RentLingo,1577014887
5664590150,housing/rent/apartment,One BR 13001 Dessau Rd,"This unit is located at 13001 Dessau Rd, Austin, 78754, TXMonthly rental rates range from $1100We have 1 beds units available for rent","Dishwasher,Parking,Pool",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1100,"$1,100.00 ",Monthly,740,13001 Dessau Road,Austin,TX,30.3054,-97.7497,RentLingo,1577016570
5668612038,housing/rent/apartment,One BR 2701 Neabsco Common Place,"This unit is located at 2701 Neabsco Common Place, Woodbridge, 22191, VAMonthly rental rates range from $1700 - $2380We have one - three beds units available for rent Apartment features include:-- Fitness facilities- Sheltered parking- Refrigerator- Dishwasher- Balcony, Deck, Patio- Business facility- Air conditioned- Pool","Dishwasher,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1700,"$1,700.00 ",Monthly,827,2701 Neabsco Common Place,Woodbridge,VA,38.6487,-77.3152,RentLingo,1577358461
5668626831,housing/rent/apartment,Two BR 924 Belmont Avenue,"This unit is located at 924 Belmont Avenue, Long Beach, 90804, CAMonthly rental rates range from $2195We have 2 beds units available for rent","Dishwasher,Refrigerator",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",2195,"$2,195.00 ",Monthly,816,924 Belmont Ave,Long Beach,CA,33.8056,-118.1696,RentLingo,1577359410
5668631002,housing/rent/apartment,One BR 10500 S IH 35,"This unit is located at 10500 S IH 35, Austin, 78748, TXMonthly rental rates range from $1115 - $2378We have one - three beds units available for rent","Dishwasher,Parking,Pool",1.0,1.0,USD,No,Thumbnail,,1115,"$1,115.00 ",Monthly,642,10500 S Ih 35,Austin,TX,30.3054,-97.7497,RentLingo,1577359730
5508739557,housing/rent/apartment,Prominence Apartments Two BR Luxury Apartment Homes. Pet OK!,"Our garden apartment community is perfect for people on the go. Nature has found a. with our magnificent trees that line our long entrance. Each season offers our residents an ever-changing far away from the busy city streets. This apartment community welcomes pets. Choose from our beautiful one and two beds suites available for rent that feature gas heat included, dishwasher, intercom entry system, and laundry facility in each building. Residents of Trenton also benefit from other apartment community amenities such as a sparkling outdoor pool, picnic area, and convenient access to Interstate 90. today to find out more about Trenton Apartments. Cats - two allowed, One time $275. 00, Rent $25 Dogs - allowed, 1 time $400 Comments: one larger dog or two small dogs Restrictions: $25-45 per month based on weight. Why Choose Trenton Apartments. Apartments are equipped with Air conditioned, Dishwasher and Gas Heat and have rental rates ranging from $700 to $820.","AC,Dishwasher,Parking,Pool",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",800,$800.00 ,Monthly,680,,Willoughby,OH,41.6371,-81.417,RentDigs.com,1568748951
5664596785,housing/rent/apartment,One BR 3101 Carnaby,"This unit is located at 3101 Carnaby, Jonesboro, 72401, ARMonthly rental rates range from $1000 - $1350We have one - three beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1000,"$1,000.00 ",Monthly,985,3101 Carnaby,Jonesboro,AR,35.8199,-90.7016,RentLingo,1577017018
5509147134,housing/rent/apartment,Convenient location One BR One BA for rent,"Square footage: 640 square ft, unit number: C102. At Alderwood Park Apartments in Lynnwood, WA you will discover a inviting community that provides comfort and unprecedented value. Our apartments offer 1 and 2 beds floor plans available for rent. Each of our recently remodeled homes includes amazing amenities such as a completely equipped kitchen appliance package, cozy fireplace, and in-unit washer-dryer. We also offer our residents luxurious community amenities including a and spa, clubhouse and resident fitness facilities. You'll enjoy our perfect suburban location Park. Our Lynnwood apartment community is conveniently located just minutes away from Alderwood Mall, dining, shopping, and movie theaters. We are also located near Interstate 5 and Interstate 405 making your daily commute just a little easier. today and schedule your private tour to discover why Alderwood Park Apartments in Lynnwood, WA is the perfect retreat to.","Clubhouse,Fireplace,Gym,Patio/Deck,Playground,Pool,Washer Dryer",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1250,"$1,250.00 ",Monthly,640,,Lynnwood,WA,47.8495,-122.2825,RentDigs.com,1568776119
5664597936,housing/rent/apartment,Four BR 1602 Greenwood Drive,"This unit is located at 1602 Greenwood Drive, Blacksburg, 24060, VAMonthly rental rates range from $2500We have 4 beds units available for rent",,4.5,4.0,USD,No,Thumbnail,,2500,"$2,500.00 ",Monthly,4500,1602 Greenwood Dr,Blacksburg,VA,37.2312,-80.4159,RentLingo,1577017128
5664598402,housing/rent/apartment,One BR 7048 N Holiday Drive,"This unit is located at 7048 N Holiday Drive, Galveston, 77550, TXMonthly rental rates range from $900We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",900,$900.00 ,Monthly,724,7048 N Holiday Dr,Galveston,TX,29.2828,-94.8253,RentLingo,1577017170
5668627685,housing/rent/apartment,One BR 7905 San Felipe Blvd,"This unit is located at 7905 San Felipe Blvd, Austin, 78729, TXMonthly rental rates range from $900 - $1255We have one - two beds units available for rent","Dishwasher,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",900,$900.00 ,Monthly,677,7905 San Felipe Boulevard,Austin,TX,30.3054,-97.7497,RentLingo,1577359481
5509085798,housing/rent/apartment,Apartment in move in condition in Bedford. Parking Available!,"Square footage: 983 sq-ft, unit number: 109. All the comforts of a country home can be Green Apartments. Enjoy contemporary living on our beautifully landscaped grounds overlooking the winding Heritage Trail and the scenic Merrimack River. Shopping, historic New England towns and major roads are all just minutes away. Our luxurious apartments feature Italian tile kitchens and baths, private balconies and patios, full-sized washers and dryers, soaring ceilings and skylights and oversized closets. fireplaces Gas fireplaces and stainless appliances are available in select units. We have sheltered parking with storage for each apartment home. We offer the best amenities. including a year-round indoor pool, whirlpool, sauna and steam room - and the personal attention you deserve. Enjoy true luxurious without ever leaving the comfort of your Green Apartments!today to see what s: /: Or stop by: , Bedford, NH. Hampshire Green Apartments is an welcoming, ok for pets property.","Fireplace,Parking,Pool,Storage",2.0,2.0,USD,No,Yes,,1741,"$1,741.00 ",Monthly,983,,Bedford,NH,42.9442,-71.5194,RentDigs.com,1568772558
5668633354,housing/rent/apartment,Two BR 1325 Dorcas St.,"This unit is located at 1325 Dorcas St., San Diego, 92110, CAMonthly rental rates range from $2150We have 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,,2150,"$2,150.00 ",Monthly,780,1325 Dorcas St,San Diego,CA,32.7876,-117.1265,RentLingo,1577359907
5668633231,housing/rent/apartment,One BR 810 S Spring St,"This unit is located at 810 S Spring St, Los Angeles, 90014, CAMonthly rental rates range from $2290We have 1 beds units available for rent","Dishwasher,Elevator,Internet Access,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",2290,"$2,290.00 ",Monthly,789,810 S Spring St,Los Angeles,CA,34.0372,-118.2972,RentLingo,1577359899
5509248218,housing/rent/apartment,"Great Central Location Studio, One BA. Washer/Dryer Hookups!","Welcome to Del Rey Apartments, which are located in picturesque Grapevine, Texas. Our gorgeous apartment community offers a variety of 1, 2, and 3 beds floor plans that accommodate a range of lifestyles. At Del Rey Apartments you will find unparalleled amenities, superb customer service, and convenient living. Unwind on your private patio or balcony, take a dip in our resort-style pool, or go on a relaxing stroll with your pet to Lake Grapevine. We do our absolute best to make sure all the comforts of home are available to you. d book an appointment with 1 of our leasings today. Whatever you happen to be looking for, Del Rey Apartments has it all! Pets - Max two allowed, Max weight 60 pound each, 1 time $150. 00, Rent $10. 00, Deposit $150 Comments: Breed Restrictions: Any hybrid or mixed breed with any of the following: Pit Bull, Staffordshire Terrier, American Bull Dog, German Shepherd, Malamute, Rottweiler, Doberman, Dalmatian, Akita, Chow, Presa Canario.","AC,Patio/Deck,Pool,Washer Dryer",1.0,3.0,USD,No,Thumbnail,,885,$885.00 ,Monthly,640,,Grapevine,TX,32.9314,-97.0956,RentDigs.com,1568780842
5668618227,housing/rent/apartment,Studio apartment 101 Andrew Place,"This unit is located at 101 Andrew Place, West Lafayette, 47906, INMonthly rental rates range from $699We have studio - 1 beds units available for rent Apartment features include:-- Water Included- Heat Included- On-Site Laundry- Heat: Forced Air- Near Campus- Wooden floors- On-Street parking- Trash Removal Included",Parking,1.0,1.0,USD,No,Thumbnail,,699,$699.00 ,Monthly,428,101 Andrew Place,West Lafayette,IN,40.4969,-86.9659,RentLingo,1577358842
5509152502,housing/rent/apartment,"Spacious Two BR, Two BA. Single Car Garage!","Square footage: 1069 square ft, unit number: 08813. Come home to Colonial Creek apartments. Located conveniently in the Mid-Cities and loaded with amenities, our 1, 2 and three beds homes feature garden tubs, excellent interior finishes, gourmet kitchens, customized cabinetry, garages/carports, a recently updated twenty-four hour fitness facility, two swimming pools, and a professional, friendly team here to serve you. You don't have to go far from home to enjoy an outstanding variety of dining, shopping, and entertainment and easy access to Highways 183 and 121. Experience this and more when you make the decision to. Creek. Reserve your new home today! Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities. Additional Charges: Renter's insurance required, Trash: $38. 75/month, Pest Control: $5/month, Cable: $24/month.","Cable or Satellite,Gym,Parking",2.0,2.0,USD,No,Yes,,1249,"$1,249.00 ",Monthly,1069,,Bedford,TX,32.8525,-97.1399,RentDigs.com,1568776496
5668638532,housing/rent/apartment,One BR 1850 NE Lotus Drive #53,"This unit is located at 1850 NE Lotus Drive #53, Bend, 97701, ORMonthly rental rates range from $1900We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1900,"$1,900.00 ",Monthly,845,1850 NE Lotus Dr #53,Bend,OR,44.0559,-121.3041,RentLingo,1577360244
5630239255,housing/rent/apartment,Two BR 245 Candler Road,"This unit is located at 245 Candler Road, Atlanta, 30317, GAMonthly rental rates range from $1250We have 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1250,"$1,250.00 ",Monthly,819,245 Candler Rd,Atlanta,GA,33.7848,-84.3922,RentLingo,1575112922
5664579687,housing/rent/apartment,One BR Mallard Grove Dr,"This unit is located at Mallard Grove Dr, Raleigh, 27616, NCMonthly rental rates range from $600We have 1 beds units available for rent Apartment available amenities:-- Furnished",,1.0,1.0,USD,No,Thumbnail,,600,$600.00 ,Monthly,250,,Raleigh,NC,35.823,-78.6438,RentLingo,1577015762
5509089645,housing/rent/apartment,Welcome to Villa Tuscany.,"Please click ""Ck-availability"" button to communicate viadirectly to the community on-site team. Pets. Accepts Credit Card Payments, Accepts Electronic Payments, Emergency Maintenance, Additional storage, Garage, Gated Access, Laundry Facility, Public Transportation, Trail, Bike, Hike, Jog, Carport, Controlled Access, On Site Management, Pet Friendly.","Gated,Parking,Storage",1.0,1.0,USD,No,Yes,,1395,"$1,395.00 ",Monthly,783,,Norwalk,CA,33.9069,-118.0806,RentDigs.com,1568772766
5668621076,housing/rent/apartment,Two BR 1211 N. James St.,"This unit is located at 1211 N. James St., Fayetteville, 72701, ARMonthly rental rates range from $669 - $739We have two - four beds units available for rent Apartment features include:-- Furnished- Dishwasher- Sheltered parking- Fitness facilities- Internet Included- Controlled Access- Heat Included- Balcony, Deck, Patio","Cable or Satellite,Dishwasher,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",739,$739.00 ,Monthly,774,1211 N James St,Fayetteville,AR,36.0785,-94.1531,RentLingo,1577359037
5668627912,housing/rent/apartment,Three BR 6 Miller Drive,"This unit is located at six Miller Drive, Bella Vista, 72714, ARMonthly rental rates range from $2900We have 3 beds units available for rent",,3.5,3.0,USD,No,Thumbnail,"Cats,Dogs",2900,"$2,900.00 ",Monthly,4408,6 Miller Dr,Bella Vista,AR,36.4616,-94.2604,RentLingo,1577359502
5668632876,housing/rent/apartment,Studio apartment 845 N. Harvard Blvd.,"This unit is located at 845 N. Harvard Blvd., Los Angeles, 90029, CAMonthly rental rates range from $1400We have studio units available for rent",,1.0,0.0,USD,No,Thumbnail,"Cats,Dogs",1400,"$1,400.00 ",Monthly,355,845 N Harvard Boulevard,Los Angeles,CA,34.0372,-118.2972,RentLingo,1577359871
5509047627,housing/rent/apartment,Apartment in prime location,"Square footage: 924 sq-ft, unit number: 1024. Price from: $1,953. This home offers an connected garage with a one-car driveway, an island and pantry in the spacious kitchen, gas fireplace, a built-desk with shelf and storage, a large vanity, and ac. The Center Apartments is a brilliant addition to the Mill Creek, WA, community. Our apartment homes feature oversized windows, abundant nature views, custom kitchens with stainless appliances, in-home washers and dryers and plenty of storage for all your odds and ends. The surrounding area and local convenience is an amenity in itself. You'll love spending time outdoors while exploring our on-site walking trails, community garden, 5 outdoor grilling areas and 3 outdoor heated swimming pools. When it's time to head to the office, your commute will be a breeze thanks to our close proximity to McCollum Park & Ride and the Everett Boeing Plant. What's not to love. More units available: two Bd / 2 Bedrooms 1,121 square ft for $2,080/mo | one Bd / 1 Bedrooms 843 sq.","AC,Fireplace,Parking,Storage",1.0,1.0,USD,No,Thumbnail,,1953,"$1,953.00 ",Monthly,924,,Bothell,WA,47.8441,-122.1991,RentDigs.com,1568770053
5508770264,housing/rent/apartment,Welcome to Anne Arundel County's Best Kept Secret!,"Ashley Apartments is a unique garden-style community located on 25 plus park like acres of beautiful mature foliage and trees with panoramic views from each spacious apartment home. We are nestled in a residential area off of a peaceful, yet we are just minutes away from wonderful shopping centers, restaurants, schools, BWI, Interstate 295 and Interstate 95 highways. Enjoy our Olympic size pool with its breathtaking tropical setting in the summer, as well as our picnic areas and tot lots for the little ones are located throughout the property for convenience. Our fitness facilities is open daily with modern equipment such as, tread mills, weight machines and much more! Come relax and watch TELEVISION in the spectacular contemporary designed clubhouse.","Clubhouse,Gym,Parking,Pool,Refrigerator,Storage,TV",1.0,2.0,USD,No,Thumbnail,,1705,"$1,705.00 ",Monthly,1070,,Laurel,MD,39.0947,-76.8189,RentDigs.com,1568751254
5508807284,housing/rent/apartment,$963 / Two BR - Great Deal. MUST SEE. Pet OK!,"Park are the premier Greensboro luxurious apartments. Shared spaces include a top outdoor pool with an expansive sundeck, 24hr fitness and laundry center, 2 sports courts, dog park, resident lounge with professional center, a double gas grill island, and wading pool and children's play area. These Greensboro, NC apartment rentals have spacious one, two, and three beds apartments for you to choose from. Varying interior features, such as black kitchen appliance package, washer & dryer connections, customized cabinetry and counter tops, wood-style floors, and more. If you want to explore or looking for a convenient, the prime location affords its' residents easy access to U. S. 220, I-73, Lake Townsend, Whole Foods Market, Greensboro College, and the Piedmont Triad International Airport. Apply on-line today or stop in for your personal tour!","Fireplace,Gym,Patio/Deck,Playground,Pool,Storage,Tennis,Washer Dryer",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",963,$963.00 ,Monthly,1115,,Greensboro,NC,36.0714,-79.7947,RentDigs.com,1568754156
5668619391,housing/rent/apartment,One BR 2416 E Stone Dr,"This unit is located at 2416 E Stone Dr, Kingsport, 37660, TNMonthly rental rates range from $725 - $975We have one - three beds units available for rent",,1.0,1.0,USD,No,Thumbnail,Cats,725,$725.00 ,Monthly,750,2416 E Stone Drive,Kingsport,TN,36.5311,-82.5209,RentLingo,1577358923
5668638850,housing/rent/apartment,Two BR 4028 south 1300 west,"This unit is located at 4028 south 1300 west, Taylorsville, 84123, UTMonthly rental rates range from $1050 - $1275We have two - three beds units available for rent",,2.0,2.0,USD,No,Thumbnail,Cats,1050,"$1,050.00 ",Monthly,1100,4028 South 1300 West,Taylorsville,UT,40.6498,-111.9625,RentLingo,1577360267
5668627047,housing/rent/apartment,One BR 2031 Market Street Unit 116,"This unit is located at 2031 Market Street Unit 116, San Pablo, 94806, CAMonthly rental rates range from $2200We have 1 beds units available for rent","Dishwasher,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",2200,"$2,200.00 ",Monthly,691,2031 Market St Unit 116,San Pablo,CA,37.9724,-122.3304,RentLingo,1577359426
5664572527,housing/rent/apartment,One BR 7803 S. New Braunfels,"This unit is located at 7803 S. New Braunfels, San Antonio, 78223, TXMonthly rental rates range from $821 - $933We have one - two beds units available for rent Apartment available amenities:-- On-Site Laundry- Dishwasher- Fitness facilities",Dishwasher,1.0,1.0,USD,No,Thumbnail,,821,$821.00 ,Monthly,571,7803 S New Braunfels,San Antonio,TX,29.4624,-98.5253,RentLingo,1577015160
5509104331,housing/rent/apartment,"Lovely Portsmouth, One BR, One BA","This is a wonderful studio apartment only two blocks from downtown Portsmouth or the Mill Pond area. 12-fifteen feet ceilings and windows make this petite apartment feel so much bigger. Sleeping area separated by partial wall. Hardwood flooring, southern exposure. one off parking space. Sorry but NO PETS/smoking are allowed - so please do not ask.","Parking,Wood Floors",1.0,1.0,USD,No,Yes,,1100,"$1,100.00 ",Monthly,400,,Portsmouth,NH,43.0681,-70.7854,RentDigs.com,1568773630
5668631490,housing/rent/apartment,One BR 9801 W PARMER LN,"This unit is located at 9801 W PARMER LN, Austin, 78717, TXMonthly rental rates range from $1001 - $1415We have one - three beds units available for rent","Dishwasher,Parking,Pool",1.0,1.0,USD,No,Thumbnail,,1001,"$1,001.00 ",Monthly,692,9801 W Parmer Lane,Austin,TX,30.3054,-97.7497,RentLingo,1577359758
5660655817,housing/rent/apartment,"Lease Spacious 1+1. Approx 1,123 sf of Living Space!","Square footage: 1123 square feet, unit number: 505. Life is Better Here! Issaquah s brought us a new model of how to live in the Northwest, combining access to nature with an urban-village lifestyle of convenience. Discovery Heights brings us the next generation of sustainability, thoughtfully designed for you to Live Well! Your home is 4-Star Built-Green, ok for pets, smoke-free and people-inspired. A sky bridge across s will take you from your home to Swedish Medical Center and Hospital. The Issaquah s Park and Ride is a short distance away. Jump on the Microsoft Connector bus or bike to work on the alongside Lake Sammamish. At Discovery Heights, you will live in harmony with nature. Step out your door and take a hike up Tiger Mountain. Meet with neighbors in the communal space and outdoor cucina or take the dog for a off-leash dog park. The individual pea-patch garden plots, communal spaces, private courtyard areas, and picnic areas encourage healthy individual and family living.","Basketball,Gym,Internet Access,Pool,TV",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",2093,"$2,093.00 ",Monthly,1123,,Issaquah,WA,47.5481,-122.0471,ListedBuy,1576706858
